work_Id,nom projet,permalink,Date de création,*SPV,Puissance MWc (Prev),Longitude DD (Projet),Latitude DD (Projet),Adresse (Projet),Code Postal (Projet),Commune (Projet),Période (Dépôt CRE),📆 Date (T0),Date (Limite MES),Type (Tarif)-V2,FIT €/MWh (déf),📅 Signature PMBAIL,Commercial,📆 Date (Demande Racco),Région (Projet),Date (MES prev),Puissance (MWc Déf),📆 Date réception CR(D),Montant HT CR(D),Estimatif cout Racco (HT),Date (Début Chantier),Productible kWh/kWc (V1),Responsable Dev,Date paiement acompte ( CR(D) ),Date (envoi dossier notaire),Productible kWh/kWc (V4 Solargis),Type (AU),Lauréat AO,📆 Signature Bail,Date (Signature Procuration),Réception DAACT,Pipeline (HS),📆 GO RACCO,Accord,📆 GO URBA,📆 Prev Accord,Validité,Date dépôt AO,📅 GO TARIF,Date (Fin Chantier),Date MES,📅 GO CONSTRUCTION,Date accord (PCM1),📆 Dépôt,Hypothèque,CAPEX - V3 (K€),Productible kWh/kWc (V3 Solargis),Date accord (PCM2),📆 COMPLETUDE OK,Date accord (Transf PC),Productible kWh/kWc (V2 Solargis),CAPEX - V1 (K€),Marge K€ (V1),Marge (V1),CAPEX - V2 (K€),Marge K€ (V2),📅 Date R1 fixée,Marge (V2),Date accord (PCM3),Marge K€ (V3),📅  Date accord (Transf DP),Marge (V3),Responsable Dev ID
IEACTCKNI43LJG5U,BEAUFO10234-1,https://www.wrike.com/open.htm?id=917806004,2022-06-20T14:44:04Z,A DETERMINER BAT,0.516,2.788708,46.068730,Lieu-dit Champ du Fraisse,63390,GOUTTIERES,SANS OBJET,,,Obligation d'achat S21,,2022-02-09,KUAIZAZL,,Auvergne-Rhône-Alpes (1),2024-09-01,0.516,,,20000,,1096,CONGARD Kévin,,,,PC+DP,,,,,"[""Bâtiment Neuf"",""Location Toiture""]",2022-10-26,,2022-09-13,2023-06-12,,,,,,,,2023-01-10,,,,,,,,497,83.65,,,,,,,,,,KUAJBVJC
IEACTCKNI43LVKGD,GARRIG9510-5,https://www.wrike.com/open.htm?id=918202563,2022-06-21T07:47:29Z,A DETERMINER BAT,0.758,1.666196,44.699320,Tartayrou,46500,LE BASTIT,,,,,,2022-05-20,KUAIZA3S,,Occitanie (11),,,,,,,1120.0,,,,,,,,,,"[""Bâtiment Neuf""]",,,,,,,,,,,,,,,,,,,,887.0,157.49,,,,,,,,,,
IEACTCKNI43LWYTV,OGIER5351-1,https://www.wrike.com/open.htm?id=918250101,2022-06-21T09:49:14Z,A DETERMINER BAT,0.283,4.997402,45.294281,525 Route de Fontblanchet,26210,MORAS EN VALLOIRE,,,,Obligation d'achat S21,,2022-06-01,KUAMAUDT,,Auvergne-Rhône-Alpes (1),2025-01-04,,,,,,1178,QUIQI Kawtar,,,,PC+DP,,,,,"[""Bâtiment Neuf"",""Location Toiture""]",,,,,,,,,,,,,,,,,,,,303,64.57,,,,,,,,,,KUALZEYH
IEACTCKNI43NHSMI,BOS36401-1,https://www.wrike.com/open.htm?id=919849352,2022-06-23T13:56:04Z,ENOE PV15,0.182,-1.3432604993226422,"47.03297097916026,",la huberdiere,85240,ST HILAIRE DES LOGES,SANS OBJET,,,Obligation d'achat S21,,2022-06-16,KUAJN6DA,,Pays-de-la-Loire (12),2025-06-23,0.18225,,,23500,,1124,QUIQI Kawtar,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,2022-11-28,2022-07-26,2022-12-29,2025-11-28,,2022-11-28,,,,,2022-09-30,,,,,2022-07-12,,1156,404.0,54.0,,184,52,,,,,,,KUALZEYH
IEACTCKNI43NHVHX,TIRINZ10233-1,https://www.wrike.com/open.htm?id=919852279,2022-06-23T14:01:01Z,A DETERMINER BAT,0.1,0.548579,43.864368,Lieu-dit Menjoulet,32500,LA SAUVETAT,,,,,,2022-01-13,KUAIZAZL,,Occitanie (11),,,,,,,1260.0,,,,,,,,,,"[""Location Toiture""]",,,,,,,,,,,,,,,,,,,,78.0,31.76,,,,,,,,,,
IEACTCKNI43NJFTT,NOZIER9512-1,https://www.wrike.com/open.htm?id=919901811,2022-06-23T14:50:27Z,ENOE PV14,0.135,2.078752,44.753518,Les Roucarelles,46210,SAINT CIRGUES,SANS OBJET,,,Obligation d'achat S21,,2022-05-05,KUAIZA3S,,Occitanie (11),2024-07-18,0.115125,,,,,1132,GAUBERTI Anansa,,,,DP,,,,,"[""Location Toiture""]",2022-09-27,2022-08-09,2022-07-22,2022-08-09,2025-08-09,,2022-08-09,,,,,2022-07-29,,,,,,,1177,142.0,21.44,,114,39,,,,,,,KUAI73UW
IEACTCKNI43NJH55,MON10102-2,https://www.wrike.com/open.htm?id=919904189,2022-06-23T14:53:39Z,A DETERMINER BAT,0.18,5.692019,43.460294,589 chemin de la grande pugère,13530,TRETS,,,,,,2022-01-05,KUAIZAZL,,Provence-Alpes-Côte d'Azur (13),,,,,,,1500.0,,,,,,,,,,"[""Location Toiture""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEACTCKNI43NJIG4,MON10102-1,https://www.wrike.com/open.htm?id=919904476,2022-06-23T14:54:15Z,A DETERMINER BAT,0.35,5.692019,43.460294,589 chemin de la grande pugère,13530,TRETS,,,,,,2022-01-05,KUAIZAZL,,Provence-Alpes-Côte d'Azur (13),,,,,,,1300.0,,,,,,,,,,"[""Location Toiture""]",,,,,,,,,,,,,,,,,,,,225.0,201.88,,,,,,,,,,
IEACTCKNI43NJIT7,MAIRES22251-1,https://www.wrike.com/open.htm?id=919904895,2022-06-23T14:55:06Z,ENOE PV14,0.063,0.675293,44.071544,Lieu-dit Terres de la Houardes,47220,ASTAFFORT,SANS OBJET,2023-01-16,,Obligation d'achat S21,116.7,2022-06-03,KUAIZAZL,2023-01-16,Nouvelle-Aquitaine (10),2024-04-14,0.063,,,25376,,1108.0,CONGARD Kévin,,,,PC+DP,,,,,"[""Bâtiment Neuf"",""Location Toiture""]",2022-07-12,2022-10-14,2022-07-15,2022-10-10,2025-10-14,,2022-10-14,,,,,2022-07-07,,,,,,,1176,226.0,118.02,,43,0,,,,,,,KUAJBVJC
IEACTCKNI43NJSAH,GARRIG9510-3,https://www.wrike.com/open.htm?id=919914503,2022-06-23T15:09:29Z,A DETERMINER BAT,0.485,1.666156,44.699599,Tartayrou,46500,LE BASTIT,,,,,,2022-05-20,KUAIZA3S,,Occitanie (11),2024-07-18,,,,,,1130.0,,,,,,,,,,"[""Location Toiture""]",,,,,,,,,,,,,,,,,,,,495.0,182.4,,,,,,,,,,
IEACTCKNI43NJVGF,BEAUFO10234-2,https://www.wrike.com/open.htm?id=919917765,2022-06-23T15:14:21Z,A DETERMINER BAT,0.3,2.788708,46.068730,Lieu-dit Champ du Fraisse,63390,GOUTTIERES,SANS OBJET,,,Obligation d'achat S21,,2022-02-09,KUAIZAZL,,Auvergne-Rhône-Alpes (1),2024-09-01,,,,11500,,1203,CONGARD Kévin,,,,PC,,,,,"[""Ombrière Volaille""]",2022-10-26,,2022-09-13,2023-12-11,,,,,,,,,,,,,,,,360.0,54.76,,,,,,,,,,KUAJBVJC
IEACTCKNI43NJWI6,MONMAG10102-3,https://www.wrike.com/open.htm?id=919918878,2022-06-23T15:15:31Z,A DETERMINER BAT,0.3,5.692019,43.460294,589 chemin de la Grande Pugère,13530,TRETS,,,,,,2022-01-05,KUAIZAZL,,Provence-Alpes-Côte d'Azur (13),,,,,,,1518.0,,,,,,,,,,"[""Ombrière""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEACTCKNI43NKNSY,ALLEGR10215-3,https://www.wrike.com/open.htm?id=919942744,2022-06-23T15:34:47Z,ENOE PV14,0.2,0.554141,43.928876,Lieu-dit A Trion,32700,MARSOLAN,SANS OBJET,2023-01-23,,Obligation d'achat S21,120.78,2022-05-12,KUAIZAZL,2023-01-23,Occitanie (11),2024-03-26,0.17925,,,6000,,1108,CONGARD Kévin,,,,DP,,,,,"[""Location Toiture""]",2022-10-26,2022-09-26,2022-08-24,2022-09-26,2025-09-26,,2022-09-26,,,,,2022-09-05,,,1186,,,,1180,171.0,85.18,,156,56,,,,,,,KUAJBVJC
IEACTCKNI43NKWC2,CELLES15251-2,https://www.wrike.com/open.htm?id=919951450,2022-06-23T15:46:51Z,A DETERMINER BAT,0.2,1.921617,44.885677,Lieu-dit Crayssac,46400,SAINT-LAURENT-LES-TOURS,SANS OBJET,,,Obligation d'achat S21,,2022-06-06,KUAIZA3S,,Occitanie (11),2024-08-25,,,,17500,,1261,YVIN Camille,,,,PC,,,,,"[""Ombrière Volaille""]",2022-10-25,,2022-09-08,2023-03-08,,,,,,,,,,,,,,,,237.0,46.13,,,,,,,,,,KUAJ5YLI
IEACTCKNI43OID32,BROS10362-1,https://www.wrike.com/open.htm?id=920915834,2022-06-26T00:13:13Z,A DETERMINER BAT,0.219,2.184252,44.487233,La Buffardie,12220,GALGAN,SANS OBJET,,,Obligation d'achat S21,,2022-01-11,KUAJTGA6,,Occitanie (11),2024-09-13,,,,28000,,1200,GAUBERTI Anansa,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-09-30,2023-03-30,,,,,,,,,,,,,,,,257,54.27,,,,,,,,,,KUAI73UW
IEACTCKNI43Q5636,Discala,https://www.wrike.com/open.htm?id=923728766,2022-06-30T16:34:22Z,ENOE PV07,0.125,-0.929077,45.35906,30 rue henri Mamour,33340,Civrac en Medoc,,2022-02-22,2024-02-22,Obligation d'achat S21,98,2020-06-30,,,,,0.1275,2022-04-19,21935.22,,2023-01-02,1095.0,GAUBERTI Anansa,2022-07-08,2022-05-22,,PC,,,,,,,2021-06-18,2021-04-24,,2024-06-18,,2021-08-18,,,,,2021-04-24,,,1136,,,,,,,,,,,,,,,,KUAI73UW
IEACTCKNI43SGQRB,Nouguier-R,https://www.wrike.com/open.htm?id=925057569,2022-07-04T12:19:03Z,RONCE ENERGIE,0.159,6.035882,44.747226,109 Chemin de la Combe Lieu-dit Maissubert,05800,AUBESSAGNE,,,,Obligation d'achat S21,,,,,Provence-Alpes-Côte d'Azur (13),,0.15895,,,,,,CONGARD Kévin,,,,PC,,,,,,,2023-01-03,2022-06-08,2023-10-27,2026-01-03,,2023-01-03,,,,,2023-07-12,,,,,,,1454,,,,192,,,,,,,,KUAJBVJC
IEACTCKNI43SHRZ6,CELLES15251-1,https://www.wrike.com/open.htm?id=925091646,2022-07-04T13:40:06Z,ENOE PV14,0.363,1.921943,44.884915,Lieu-dit Crayssac,46400,SAINT-LAURENT-LES-TOURS,SANS OBJET,2023-02-06,,Obligation d'achat S21,126.57,2022-06-06,KUAIZA3S,2023-01-23,Occitanie (11),2024-08-25,0.30825,,,15000,,1103.0,YVIN Camille,,,,DP,,,,,"[""Location Toiture""]",2022-10-26,2022-10-20,2022-09-06,2022-11-07,2025-10-20,,2022-10-20,,,,,2022-10-05,,,,,,,1183,326,99.5,,299,87,,,,,,,KUAJ5YLI
IEACTCKNI43SICTC,REYNAU10002-1,https://www.wrike.com/open.htm?id=925108834,2022-07-04T13:52:58Z,A DETERMINER BAT,0.533,5.769486,44.474118,Lieu-dit Le Mas,05400,CHABESTAN,SANS OBJET,,,Obligation d'achat S21,,2022-06-06,KUAMAUDT,,Provence-Alpes-Côte d'Azur (13),2024-10-11,0.533,,,37000,,1377,CONGARD Kévin,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-11-16,2023-03-20,,,,,,,,2023-01-03,,,,,,,,646.0,147.12,,,,,,,,,,KUAJBVJC
IEACTCKNI43SIKOZ,ANDRE10431-1,https://www.wrike.com/open.htm?id=925116889,2022-07-04T14:17:58Z,A DETERMINER BAT,0.177,4.70061,43.796628,Le Petit Roubian,13150,TARASCON,,,,,,2022-06-07,KUAJTGA6,,Provence-Alpes-Côte d'Azur (13),,,,,,,1304,,,,,PC+DP,,,,,"[""Location Toiture"",""Bâtiment Neuf""]",,,,,,,,,,,,,,,,,,,,218,42.13,,,,,,,,,,
IEACTCKNI43SKBEV,LACASS9496-1,https://www.wrike.com/open.htm?id=925172885,2022-07-04T16:40:00Z,A DETERMINER BAT,0.198,1.010907,44.118876,1376 Route de Serre Basse,82200,BOUDOU,SANS OBJET,,,Obligation d'achat S21,,2022-06-08,KUAIZA3S,,Occitanie (11),2024-07-28,0.198,,,21500,,1207.0,YVIN Camille,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-09-16,2023-01-02,,,,,,,,2022-11-07,,,,,,,,229.0,41.85,,,,,,,,,,KUAJ5YLI
IEACTCKNI43SKCIB,DURBAN15351-1,https://www.wrike.com/open.htm?id=925174017,2022-07-04T16:42:44Z,A DETERMINER BAT,0.243,1.589302,44.052833,650 Chemin du Rouch,82800,VAISSAC,SANS OBJET,,,Obligation d'achat S21,,2022-06-10,KUAIZA3S,,Occitanie (11),2024-07-13,0.243,,,33000,,1128.0,Anonyme,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-07-22,2023-03-01,,,,,,,,2022-11-29,,,,,,,,274.0,39.53,,,,,,,,,,KUALFD66
IEACTCKNI43SKER3,MAZUC35401-1,https://www.wrike.com/open.htm?id=925176379,2022-07-04T16:44:50Z,A DETERMINER BAT,0.426,1.589876,44.052702,700 Chemin du Rouch,82800,VAISSAC,SANS OBJET,,,Obligation d'achat S21,,2022-06-10,KUAIZA3S,,Occitanie (11),2024-08-29,0.426,,,49000,,1182.0,Anonyme,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-08-30,2023-02-28,,,,,,,,2022-11-28,,,,,,,,449.0,148.14,,,,,,,,,,KUALFD66
IEACTCKNI43SKJBK,PUECH9452-1,https://www.wrike.com/open.htm?id=925180970,2022-07-04T17:00:16Z,A DETERMINER BAT,0.294,2.24329,44.215932,La Loubière,12440,TAYRAC,SANS OBJET,,,Obligation d'achat S21,,2021-05-17,KUAIZA3S,,Occitanie (11),2024-07-25,0.294,,,11000,,1208,Anonyme,,,,PC+DP,,,,,"[""Bâtiment Neuf"",""Location Toiture""]",2022-10-25,,2022-07-19,2022-04-19,,,,,,,,2022-12-19,,,,,,,,313,92.97,,,,,,,,,,KUALFD66
IEACTCKNI43UDTC6,Lang-1-RR,https://www.wrike.com/open.htm?id=927059038,2022-07-07T15:07:12Z,ENOE PV13,0.336,-0.541877,44.374421,La Trougne,33113,SAINT-SYMPHORIEN,SANS OBJET,2022-09-29,2024-09-29,Obligation d'achat S21,110.7,2022-02-01,KUAIZA3S,2022-09-29,Nouvelle-Aquitaine (10),2024-03-14,0.3094,2022-11-21,26169.14,,,1121,YVIN Camille,,,,DP,,,,,,2022-06-08,2022-05-09,2022-03-18,2022-05-09,2025-05-09,,2022-08-29,,,,,2022-04-28,,,1118,,,,1123,,,,258,,,,,,,,KUAJ5YLI
IEACTCKNI43VNQEG,MAIRES22251-2,https://www.wrike.com/open.htm?id=928432262,2022-07-11T10:16:49Z,A DETERMINER BAT,0.25,0.675293,44.071544,Lieu-dit Terres de la Houardes,47220,ASTAFFORT,SANS OBJET,,,Obligation d'achat S21,,2022-06-03,KUAIZAZL,,Nouvelle-Aquitaine (10),2024-07-11,0.25,,,21992,,1284,CONGARD Kévin,,,,PC,,,,,"[""Ombrière Volaille""]",2022-07-12,,2022-07-15,2023-05-08,,,,,,,,,,,,,,,,189.0,25.13,,,,,,,,,,KUAJBVJC
IEACTCKNI43WXF2T,VRITON25551-1,https://www.wrike.com/open.htm?id=929797971,2022-07-12T21:21:18Z,A DETERMINER BAT,0.35007499999999997,2.505037,43.733727,La Mouline,81330,LACAZE,SANS OBJET,,,Obligation d'achat S21,,2021-05-05,KUAIZA3S,,Occitanie (11),2024-11-30,,,,34000,,1173.0,QUIQI Kawtar,,,,PC,,,,,"[""Bâtiment Neuf""]",2023-01-11,,2022-12-07,,,,,,,,,,,,,,,,,388.0,102.73,,,,,,,,,,KUALZEYH
IEACTCKNI43WXNYT,TIRINZ10233-3,https://www.wrike.com/open.htm?id=929806099,2022-07-12T21:34:07Z,A DETERMINER BAT,0.3,0.578335,43.863598,Lieu-dit A Naillez,32500,LAMOTHE-GOAS,SANS OBJET,,,Obligation d'achat S21,,2022-06-13,KUAIZAZL,,Occitanie (11),2024-07-21,0.3,,,14000,,1337.0,CONGARD Kévin,,,,PC,,,,,"[""Ombrière Volaille""]",2022-10-26,,2022-08-29,2023-04-10,,,,,,,,2023-01-09,,,,,,,,329.0,55.48,,,,,,,,,,KUAJBVJC
IEACTCKNI43WXUEW,THOMAS9518-1,https://www.wrike.com/open.htm?id=929812630,2022-07-12T21:42:27Z,A DETERMINER BAT,0.243,0.942000,43.928000,Lieu-dit Semale,82500,ESPARSAC,SANS OBJET,,,Obligation d'achat S21,,2022-06-16,KUAIZA3S,,Occitanie (11),2024-11-25,,,,19000,,1146.0,YVIN Camille,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-12-20,,2022-11-29,2023-06-27,,,,,,,,,,,,,,,,274.0,47.6,,,,,,,,,,KUAJ5YLI
IEACTCKNI43WXZUR,GIORDA34051-1,https://www.wrike.com/open.htm?id=929818257,2022-07-12T21:48:36Z,A DETERMINER BAT,0.14716749999999998,6.181231,43.331592,Impasse du bacon,83890,BESSE SUR ISSOLE,SANS OBJET,,,Obligation d'achat S21,,2022-06-16,KUAMAUDT,,Provence-Alpes-Côte d'Azur (13),2024-07-22,,,,15000,,1324.0,QUIQI Kawtar,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-09-09,2023-03-09,,,,,,,,,,,,,,,,149.0,50.64,,,,,,,,,,KUALZEYH
IEACTCKNI43WYBSH,POPEE6751-1,https://www.wrike.com/open.htm?id=929826375,2022-07-12T22:00:45Z,A DETERMINER BAT,0.171,5.500057,44.133113,Les Parres d'Orroux,26570,FERRASSIERES,SANS OBJET,,,Obligation d'achat S21,,2022-06-17,KUAMAUDT,,Auvergne-Rhône-Alpes (1),2024-12-08,,,,3500,,1232.0,QUIQI Kawtar,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2023-01-11,,,,,,,,,,,,,,,,,169.0,44.44,,,,,,,,,,KUALZEYH
IEACTCKNI43WYDEF,OGIER35351-3,https://www.wrike.com/open.htm?id=929827973,2022-07-12T22:04:09Z,A DETERMINER BAT,0.2664925,5.003585,45.285216,Le picot,26210,MORAS EN VALLOIRE,SANS OBJET,,,Obligation d'achat S21,,2022-06-20,KUAMAUDT,,Auvergne-Rhône-Alpes (1),2024-11-03,,,,34000,,1191,QUIQI Kawtar,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-12-20,,2023-01-25,,,,,,,,,,,,,,,,,324,61.79,,,,,,,,,,KUALZEYH
IEACTCKNI43XCF4N,MOR19751-1,https://www.wrike.com/open.htm?id=930158477,2022-07-13T11:41:45Z,A DETERMINER BAT,0.429,1.6914598270613401,"47.03933473111348,",Beauvais,36110,BOUGES LE CHATEAU,SANS OBJET,,,Obligation d'achat S21,,2022-06-25,KUAJN6DA,,Centre-Val de Loire (4),2025-07-13,,,,21500,,1111,QUIQI Kawtar,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-08-26,2023-01-15,,,,,,,,,,,,,,,,500.0,69.0,,,,,,,,,,KUALZEYH
IEACTCKNI43XEHHY,TOUCHE5951-1,https://www.wrike.com/open.htm?id=930225400,2022-07-13T13:48:39Z,A DETERMINER BAT,0.14716749999999998,5.757813,43.960963,Chemin des Mariaudis,04300,FORCALQUIER,SANS OBJET,,,Obligation d'achat S21,,2022-06-21,KUAMAUDT,,Provence-Alpes-Côte d'Azur (13),2024-11-22,,,,8500,,1319.0,GAUBERTI Anansa,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-12-22,,2022-12-23,2023-06-23,,,,,,,,,,,,,,,,164.0,34.64,,,,,,,,,,KUAI73UW
IEACTCKNI43XENXS,VIRGIL44701-1,https://www.wrike.com/open.htm?id=930232050,2022-07-13T13:58:31Z,A DETERMINER BAT,0.426455,6.177096,44.674854,Noel,05260,SAINT MICHEL DE CHAILLOL,SANS OBJET,,,Obligation d'achat S21,,2022-06-22,KUAMAUDT,,Provence-Alpes-Côte d'Azur (13),2024-10-24,0.426455,,,46500,,1270.0,GAUBERTI Anansa,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-11-21,2023-04-24,,,,,,,,2023-01-24,,,,,,,,534.0,87.54,,,,,,,,,,KUAI73UW
IEACTCKNI433OGV3,Biau-2-RR-1,https://www.wrike.com/open.htm?id=934746811,2022-07-21T14:15:30Z,ENOE PV13,0.229, 2.393031,43.833616,Lieu-dit Les Abessous,81330,RAYSSAC,SANS OBJET,2022-10-24,2024-10-24,Obligation d'achat S21,110.7,2021-03-12,,2022-10-24,Occitanie (11),2023-11-16,0.22908,2023-01-19,71209.15,17000,,1074,CONGARD Kévin,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-13,2022-05-16,2021-09-15,2022-05-16,2025-05-16,,2022-09-24,,,,,2022-02-14,,,1177,,,,1184,,,,195,,,,,,,,KUAJBVJC
IEACTCKNI433OVPB,Biau-2-RR-2,https://www.wrike.com/open.htm?id=934761953,2022-07-21T14:31:49Z,ENOE PV13,0.229, 2.393031,43.833616,Lieu-dit Les Abessous,81330,RAYSSAC,SANS OBJET,2022-10-24,2024-10-24,Obligation d'achat S21,110.7,2021-03-12,,2022-10-24,Occitanie (11),2023-11-16,0.22908,2023-01-19,71209.15,17000,,1074,CONGARD Kévin,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-13,2022-05-16,2021-09-15,2022-05-16,2025-05-16,,2022-09-24,,,,,2022-02-14,,,1177,,,,1184,,,,195,,,,,,,,KUAJBVJC
IEACTCKNI433QJXD,Biau-2-CS,https://www.wrike.com/open.htm?id=934815459,2022-07-21T15:18:26Z,ENOE PV13,0.231, 2.393031,43.833616,Lieu-dit Les Abessous,81330,RAYSSAC,SANS OBJET,,,Obligation d'achat S21,,2021-03-12,KUAIZA3S,,Occitanie (11),2023-11-16,0.2075,,,,,1074,CONGARD Kévin,,,,PC,,,,,"[""Bâtiment Neuf""]",,2022-05-16,2021-09-15,2022-05-16,2025-05-16,,,,,,,2022-02-14,,,1158,,,,1271,,,,191,,,,,,,,KUAJBVJC
IEACTCKNI434V2FI,ESPERT10403-1,https://www.wrike.com/open.htm?id=936044712,2022-07-25T08:25:32Z,A DETERMINER BAT,0.527,4.195511,43.920962,Chemin de lauret,30730,SAINT BAUZELY,En attente CDC CRE,,,AO CRE,,2022-06-17,KUAJTGA6,,Occitanie (11),2024-07-25,,,,37000,,1254,GAUBERTI Anansa,,,,PC,,,,,"[""Bâtiment Neuf""]",2022-10-25,,2022-08-25,2023-06-30,,,,,,,,,,,,,,,,656.0,80.02,,,,,,,,,,KUAI73UW
IEACTCKNI437W4G2,Pauner-1-AP,https://www.wrike.com/open.htm?id=939225306,2022-07-29T11:45:01Z,ENOE PV03,0.026,4.672577,44.295975,189 chemin de la Tamarisse,84840,LAPALUD,SANS OBJET,,,Obligation d'achat S21,,2019-10-02,KUAGEAKU,,,,0.026,,,,2022-02-28,1372,GAUBERTI Anansa,,,1114,PC,,2022-03-18,,,"[""Bâtiment Neuf""]",,2020-10-09,2019-10-02,2020-10-09,2023-10-10,,,,,,,2020-08-03,,,,,,,,,,,,,,,,,,,KUAI73UW
IEACTCKNI437XDCC,XAVIER0378-2,https://www.wrike.com/open.htm?id=939232322,2022-07-29T12:13:30Z,A DETERMINER BAT,0.052,5.021791,44.118347,Les Ferrailles,84190,BEAUMES-DE-VENISE,,,,Obligation d'achat S21,,2022-12-03,KUAJTGA6,,Provence-Alpes-Côte d'Azur (13),2025-01-24,0.052,,,12000,,1350,QUIQI Kawtar,,,,DP,,,,,"[""Location Toiture""]",2023-02-03,,2023-02-01,2023-03-08,,,,,,,,2023-02-08,,,,,,,,57,5.1,,,,,,,,,,KUALZEYH
IEACTCKNI437XDMY,BROUSS10426-1,https://www.wrike.com/open.htm?id=939232664,2022-07-29T12:14:17Z,ENOE PV14,0.11,4.309530,43.990137,14 rue de l'égalité,30190,GARRIGUES SAINTE EULALIE,SANS OBJET,,,Obligation d'achat S21,,2022-06-21,KUAJTGA6,2023-01-23,Occitanie (11),2024-09-05,0.09975,,,14500,,1222.0,Anonyme,,,,DP,,,,,"[""Location Toiture""]",2022-10-25,2022-10-27,2022-09-12,2022-11-03,2025-10-27,,2022-10-27,,,,,2022-10-03,,,,,,,1333,75.0,23.9,,96,,,,,,,,KUALFD66
IEACTCKNI437XES5,JACOME50151-1,https://www.wrike.com/open.htm?id=939233885,2022-07-29T12:17:43Z,A DETERMINER BAT,0.147,6.691157,44.020629,Le fugeret,04240,LE FUGERET,,,,,,2022-07-11,KUAMAUDT,,Provence-Alpes-Côte d'Azur (13),,,,,,,1300.0,,,,,,,,,,"[""Bâtiment Neuf""]",,,,,,,,,,,,,,,,,,,,169.0,27.55,,,,,,,,,,
IEACTCKNI437XE2U,FOGLIO10430-1,https://www.wrike.com/open.htm?id=939234132,2022-07-29T12:18:43Z,A DETERMINER BAT,0.219,5.000087,43.944479,Le Pigeonnier,84250,LE THOR,,,,,,2022-06-23,KUAJTGA6,,Provence-Alpes-Côte d'Azur (13),,,,,,,1262.0,,,,,PC,,,,,"[""Bâtiment Neuf""]",,,,,,,,,,,,,,,,,,,,251.0,56.01,,,,,,,,,,
IEACTCKNI4373AZ2,BENOIT12951-1,https://www.wrike.com/open.htm?id=939361082,2022-07-29T15:27:29Z,A DETERMINER BAT,0.108,5.039528,43.866040,3886 chemin des châteaux,84300,CAVAILLON,SANS OBJET,,,Obligation d'achat S21,,2022-07-26,KUAJTGA6,,Provence-Alpes-Côte d'Azur (13),2024-08-23,0.108,,,14000,,1264,GAUBERTI Anansa,,,,DP,,,,,"[""Location Toiture""]",2022-10-25,2023-02-13,2022-09-01,2023-01-01,2026-02-13,,,,,,,2022-12-01,,,,,,,,127.0,16.43,,,,,,,,,,KUAI73UW
IEACTCKNI4374SJR,XAVIER0378-1,https://www.wrike.com/open.htm?id=939411761,2022-07-29T16:09:00Z,A DETERMINER BAT,0.115,5.042633,44.115841,La Gière,84190,BEAUMES-DE-VENISE,SANS OBJET,,,Obligation d'achat S21,,2023-01-18,KUAJTGA6,,Provence-Alpes-Côte d'Azur (13),2025-01-24,,,,10000,,1338,QUIQI Kawtar,,,,PC,,,,,"[""Bâtiment Neuf""]",2023-02-03,,2023-02-01,,,,,,,,,,,,,,,,,135,36.39,,,,,,,,,,KUALZEYH
IEACTCKNI43747JK,MESPLE9407-2,https://www.wrike.com/open.htm?id=939425066,2022-07-29T16:34:22Z,A DETERMINER BAT,0.375,-0.035545,43.782388,Lieu-dit TRINQUALIE,32110,CAUPENNE D'ARMAGNAC,SANS OBJET,,,Obligation d'achat S21,,2021-05-07,KUAIZA3S,,Occitanie (11),2024-08-30,,,,15000,,1095.0,YVIN Camille,,,,PC+DP,,,,,"[""Bâtiment Neuf"",""Location Toiture""]",2022-10-26,,2022-09-15,2023-05-01,,,,,,,,,,,,,,,,364,91.78,,,,,,,,,,KUAJ5YLI
IEACTCKNI43747YB,MESPLE9407-1,https://www.wrike.com/open.htm?id=939425537,2022-07-29T16:35:19Z,A DETERMINER BAT,0.45,-0.035545,43.782388,Lieu-dit TRINQUALIE,32110,CAUPENNE D'ARMAGNAC,SANS OBJET,,,Obligation d'achat S21,,2021-10-28,KUAIZA3S,,Occitanie (11),2024-08-30,,,,20000,,1298.0,YVIN Camille,,,,PC,,,,,"[""Ombrière Volaille""]",2022-10-26,,2022-09-08,2023-05-01,,,,,,,,,,,,,,,,468.0,155.11,,,,,,,,,,KUAJ5YLI
